id_property,coordinate_lat,coordinate_lng,property_area,property_type,commercial_type,institutional_type,street_access,drainage,potential_to_build,wall_material,wall_condition,has_veranda,roof_material,roof_condition,window_material,aid_conditioning,has_security,has_pool,has_outbuilding,street_quality,domestic_use_of_groundfloor,street_lanes,tourist_area,environmental_hazard,main_road_high_visibility,informal_settlement,commercial_corridor,has_water
FCC0027630,8.43974,-13.1637,721.21,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,Yes,No,No,Yes
FCC0027694,8.41044,-13.1488,1001.09,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0027694,8.41044,-13.1488,1001.09,Domestic,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0028656,8.4692,-13.1883,1154.96,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0029364,8.47774,-13.2436,693.85,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0058017,8.47313,-13.1907,2366.8301,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0029733,8.48147,-13.1948,14320.3701,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0029968,8.46408,-13.1968,325.23,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0031004,8.48376,-13.2296,1488.13,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0032398,8.45675,-13.271,9321.6201,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0032822,8.42735,-13.1612,1271.86,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0033412,8.40369,-13.1426,3131.28,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0033714,8.48026,-13.2112,4002.0801,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,Yes,Yes,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0033719,8.47733,-13.1993,2890.22,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0033923,8.47752,-13.2483,762,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Wood,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0034250,8.47844,-13.2756,63.78,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0034250,8.47844,-13.2756,63.78,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0034325,8.48372,-13.2381,286.18,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0034524,8.42623,-13.1649,511.53,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0034960,8.4857,-13.2733,1957.17,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,Yes,No,No
FCC0035509,8.47858,-13.2435,1763.62,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Bad,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,No
FCC0035537,8.4853,-13.2247,2177.8401,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0036006,8.43961,-13.163,668.52,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,Yes
FCC0036518,8.41207,-13.1447,2782.8601,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0036989,8.44844,-13.251,573.94,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0037047,8.4672,-13.1821,1052.83,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0037187,8.48965,-13.2712,330.6,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0037619,8.48812,-13.2614,255.28,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0037662,8.48518,-13.2618,562.92,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,Yes,No,No,No,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0037718,8.48792,-13.2239,1283.8199,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0064170,8.48794,-13.2158,675.34,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0038418,8.47495,-13.2569,224.1575,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0038418,8.47495,-13.2569,672.4725,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0038739,8.48726,-13.2276,4128.03,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,Yes,No,No,Yes
FCC0038936,8.46558,-13.2505,916.26,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Mud,Bad,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0039622,8.48785,-13.2205,2362.51,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Concrete,Average,Sliding panels with aluminium frame,No,No,No,No,Average Road,No,None,No,No,No,No,No,Yes
FCC0039732,8.48989,-13.2108,5413.1602,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,No
FCC0039777,8.45636,-13.2475,385.15,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0040109,8.45462,-13.1702,1427.29,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0040157,8.48849,-13.206,258.82,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Louvre,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0040432,8.45151,-13.2635,2109.3501,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,No
FCC0040627,8.48934,-13.2252,601.8975,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Good,Yes,Not Visible,Not Visible,Wood,No,No,No,No,Bad Road,Yes,None,No,Yes,No,No,No,No
FCC0040627,8.48934,-13.2252,2608.2226,Domestic,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Good,Yes,Not Visible,Not Visible,Wood,No,No,No,No,Bad Road,Yes,None,No,Yes,No,No,No,No
FCC0041794,8.47982,-13.201,378.51,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0042784,8.44511,-13.276,78.72,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Average Road,No,Two,No,No,Yes,No,No,No
FCC0042784,8.44511,-13.276,78.72,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Average Road,No,Two,No,No,Yes,No,No,No
FCC0044530,8.46539,-13.2284,2445.6151,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,Yes,No,Yes,No,No
FCC0044530,8.46539,-13.2284,815.205,Domestic,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,Yes,None,No,Yes,No,Yes,No,No
FCC0044729,8.47648,-13.2431,484.44,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0045315,8.4889,-13.2123,1562.64,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0045472,8.47702,-13.2462,753.81,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0045475,8.47329,-13.2502,262.03,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Bad,No Windows,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0045655,8.47033,-13.1964,3090.27,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0046488,8.47699,-13.2067,1238.4,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Good Road,No,Two,No,No,Yes,Yes,No,Yes
FCC0046556,8.4859000000000009,-13.2079,331.41,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Bad,No Windows,No,No,No,No,Bad Road,No,None,No,Yes,No,No,No,Yes
FCC0046679,8.40313,-13.1442,1909.1899,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0048036,8.44402,-13.1659,18482.5293,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0048180,8.48471,-13.2691,910.58,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0048260,8.47775,-13.2111,100.6525,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0048260,8.47775,-13.2111,301.9575,Domestic,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0049582,8.48272,-13.205,452.21,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0050279,8.44432,-13.1693,266.6875,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Galvanised Aluminium,Average,Louvre,No,No,No,Yes,Bad Road,Yes,One,No,No,No,No,No,No
FCC0050279,8.44432,-13.1693,800.0625,Domestic,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Galvanised Aluminium,Average,Louvre,No,No,No,Yes,Bad Road,Yes,One,No,No,No,No,No,No
FCC0050286,8.48002,-13.195,13189.5703,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0051594,8.4833,-13.2038,6910.79,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0052132,8.44244,-13.249,3362.99,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Bad,No,Zinc / Metal Sheeting,Good,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0052283,8.45086,-13.1742,1109.5601,Commercial,Industrial Warehouse,NA,Easy,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0052643,8.47283,-13.2518,191.19,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Bad,No,Zinc / Metal Sheeting,Bad,Breeze Block,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0053002,8.48905,-13.206,6604.9502,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0053408,8.47129,-13.1925,333.5,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0054118,8.48288,-13.2202,312.24,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0054613,8.49238,-13.2331,1464.77,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0055536,8.48575,-13.221,267.2,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,Two,No,No,No,No,Yes,No
FCC0055536,8.48575,-13.221,267.2,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,Two,No,No,No,No,Yes,No
FCC0055651,8.47828,-13.2627,902.08,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,Yes,Good Road,No,Two,No,No,No,No,No,No
FCC0055718,8.47367,-13.1844,1675.4399,Commercial,Industrial Warehouse,NA,Difficult,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0055791,8.46788,-13.262,871.34,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,Yes,No,No,Yes
FCC0055795,8.46774,-13.2619,1503.04,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,Yes,No,No,Yes
FCC0056366,8.47536,-13.2488,2055.52,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,Yes,No,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0056606,8.41643,-13.1517,706.7,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,No,No,No,Yes
FCC0056681,8.46913,-13.2364,3481.6001,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,Yes,Average Road,No,Two,No,No,No,Yes,No,Yes
FCC0057072,8.46274,-13.1878,969.88,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0058900,8.48795,-13.2045,5910.5898,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,No,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0059094,8.4347,-13.1574,1301.83,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,No Windows,No,No,No,No,Good Road,No,Four,No,No,Yes,No,No,Yes
FCC0059254,8.47037,-13.1942,426.05,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0059378,8.48873,-13.2263,1178.52,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0059625,8.48832,-13.2281,68.8975,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0059625,8.48832,-13.2281,206.6925,Domestic,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,Yes,None,No,No,No,No,No,No
FCC0060490,8.47429,-13.1978,114.36,Commercial,Industrial Manufacturing,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0060684,8.47685,-13.2438,335,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0060936,8.48362,-13.2393,1262.51,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,No Windows,No,Yes,No,No,Good Road,No,Two,No,No,Yes,No,No,Yes
FCC0061073,8.48839,-13.2056,2856.3899,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0061219,8.44986,-13.2631,443.08,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0061229,8.48388,-13.2045,9566.2803,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,Yes,Not Visible,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0061229,8.48388,-13.2045,19132.5605,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,Yes,Not Visible,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,Yes
FCC0061306,8.48521,-13.2283,708.27,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0061306,8.48521,-13.2283,708.27,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0061337,8.47506,-13.2476,941.78,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0062022,8.48527,-13.2263,425.9775,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0062022,8.48527,-13.2263,1277.9325,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Concrete,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,Yes
FCC0062738,8.46417,-13.2323,1717.3,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,None,No,No,No,Yes,No,No
FCC0063669,8.48719,-13.2295,1251.71,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0063669,8.48719,-13.2295,1251.71,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0064616,8.4877300000000009,-13.2307,830.78,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Galvanised Aluminium,Good,Sliding panels with aluminium frame,Yes,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0064616,8.4877300000000009,-13.2307,2492.3401,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Galvanised Aluminium,Good,Sliding panels with aluminium frame,Yes,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0065103,8.47791,-13.2499,6732.46,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0065651,8.45401,-13.1706,1828.36,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,No,Four,No,No,No,No,No,No
FCC0065733,8.45271,-13.2681,2056.4199,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Louvre,No,No,No,Yes,Good Road,No,Two,No,No,No,No,No,No
FCC0066417,8.4571,-13.1853,623.36,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0066509,8.46164,-13.1742,584.68,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Mud,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0066656,8.48837,-13.238,994.33,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0067046,8.47852,-13.2411,345.99,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0067197,8.44286,-13.1661,2512.0601,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,Yes,Yes,No,Yes,Good Road,No,Two,No,No,No,No,No,Yes
FCC0067267,8.46538,-13.1764,801.35,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
