id_property,id_business,business_name,business_area,business_category,business_sub_category
FCC0029424,2779,A plus Sat Enterprise,468.765,Consumer discretionary,Other
FCC0031685,2994,Have Faith Enterprises,355.5275,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0031685,2995,Rakibe Enterprises,711.055,Portfolio,Consumer Discretionary (certificate)
FCC0031685,2996,Have Faith Enterprises,355.5275,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0031685,2997,Koblo Queen Enterprises,355.5275,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0084037,10908,Alimays fashion Boutique,142.8,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0006482,591,J.T Reffell Memorial Friendship Primary and Secondary School,4992.45,Consumer discretionary,Private Schools
FCC0084037,10909,Faris international services & computer shop,309,Consumer discretionary,Household durable products
FCC0084037,10910,Class purely American,294,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0084037,10911,Jamboree consult,558.6,Consumer discretionary,Other
FCC0084037,10912,,120,Consumer staples,"Foods, Beverages and Staples"
FCC0084037,10913,Interlinks Investment Limited,587.6,Consumer discretionary,Other
FCC0054196,5098,Jane & James Venture,409.43,Consumer staples,"Foods, Beverages and Staples"
FCC0010165,10905,A W Enterprises,99,Consumer discretionary,Motor Cars and components
FCC0046643,10901,G S S Store,98.8,Consumer discretionary,Motor Cars and components
FCC0010165,10907,Alniel Pharmacy,313.6,Consumer staples,"Foods, Beverages and Staples"
FCC0010165,13795,Columbus Enterprise,176,Portfolio,Suppliers
FCC0046643,10902,Cem Engineering and General Merchandise,480,Consumer discretionary,Other
FCC0046643,10903,C M Bah Enterprises,85.2,Consumer discretionary,Motor Cars and components
FCC0046643,10904,,180,Consumer discretionary,Motor Cars and components
FCC0068364,10900,People s pharmacy,231,Portfolio,General Merchandise /Services
FCC0078673,10926,Sosicia & sons E nterprises,88,Consumer discretionary,"Diamond, Jewellery shop"
FCC0078673,10927,Chris s Moore Enterprises,90.2,Consumer discretionary,Other
FCC0078673,10928,Pendivine Enterprises,90.2,Portfolio,Suppliers
FCC0078673,10930,Dayie Enterprises,90.2,Consumer discretionary,Other
FCC0078673,10931,Johnny Paul  Tyreless Electrical & Electronicals,135.59,Consumer discretionary,Other
FCC0078673,10932,Sakatit Enterprises,258,Consumer discretionary,Household durable products
FCC0078673,10933,,90.2,Consumer discretionary,Other
FCC0078673,10934,Abu sallay Entetprises,90.2,Portfolio,Suppliers
FCC0078927,7551,Mohamed Jalloh Enterprise,188.995,Consumer staples,"Foods, Beverages and Staples"
FCC0022686,2129,Alsace Trading,569.4425,Portfolio,Consumer Discretionary (certificate)
FCC0022686,2130,Bomboli Enterprise,569.4425,Consumer discretionary,Other
FCC0022686,2131,S.D. Connecting Enterprise,569.4425,Consumer discretionary,Other
FCC0022686,2132,Obyno Enterprise,569.4425,Consumer discretionary,Other
FCC0032424,3070,NA,506.09,Consumer discretionary,Household durable products
FCC0078313,15405,Anjani (AP) Business Ventures (SL) Limited,10707,Portfolio,Construction Ministry of Works - Premium
FCC0040024,3804,Narnia Day Care,3112.53,Consumer discretionary,Nursery
FCC0064761,6132,Turkish Maarif International School,10873.6,Consumer discretionary,Private Schools
FCC0089131,8482,Kunieh Enterprise,711.2125,Consumer discretionary,Other
FCC0089131,8483,Discount. A. Enterprise,711.2125,Consumer discretionary,Other
FCC0089131,8484,Mohammed mugnie store,1422.425,Consumer discretionary,Other
FCC0097987,13778,Crowe Decker & Partners,3719.63,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
FCC0097987,9380,Independent Media Commission,3719.63,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
FCC0097987,9383,Aureol insurance company Limited,33476.668,Financials,Insurance company
FCC0087319,8310,NA,1451.01,Consumer staples,Household and personal products
FCC0052979,4985,Basharia Islamic Enterprise,515.335,Consumer discretionary,Other
FCC0052979,4986,Fomah wendama Enterprise,515.335,Consumer staples,"Foods, Beverages and Staples"
FCC0052979,4987,NA,515.335,Consumer discretionary,Other
FCC0052979,4988,The Mattress Center,515.335,Consumer discretionary,Other
FCC0037494,13283,Hema Trading & Construction Company,4317.78,Consumer discretionary,Building materials retail
FCC0040340,3834,Ramsy medical laboratory,15332.43,Consumer discretionary,Private healthcare
FCC0078673,10929,,90.2,Consumer discretionary,Other
FCC0029854,2826,Best Computer and Service,865.5,Consumer discretionary,Household durable products
FCC0029854,2827,Al-Razak Computing Service,865.5,Consumer discretionary,Household durable products
FCC0041958,4022,M. M. Jay Enterprises,682.17,Financials,Currency exchange
FCC0097987,9382,Hughes Security International Co. Ltd,3719.63,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
FCC0097987,9381,Sonnet Limited,7439.26,Consumer discretionary,Household durable products
FCC0005315,486,Agyenkwah Restaurant,747,Consumer discretionary,Restaurants Bars
FCC0050124,10099,Global Institute of Business and Advanced Technology,168,Portfolio,Suppliers
FCC0050124,10100,Alumsons enterprise,200,Consumer discretionary,Other
FCC0050124,10101,Garrison chemists,540,Portfolio,General Merchandise /Services
FCC0050124,10103,Brisuze enterprise,220,Consumer discretionary,Other
FCC0081914,7831,NA,2580.25,Consumer discretionary,Transport company
FCC0041958,4020,Nasirulai Enterprises,682.17,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0041958,4021,A. Kamara Enterprises,682.17,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0081914,7832,OBT,5160.5,Consumer discretionary,Transport company
FCC0076653,7300,NA,246.96,Consumer staples,Other
FCC0090105,8582,Njala Venue Hall,6061.58,Consumer discretionary,Restaurants Bars
FCC0077427,10232,Fundenya enterprise,384,Portfolio,Suppliers
FCC0077427,10233,Osman,48,Consumer discretionary,Other
FCC0077427,10235,Hollandeh enterprise,160,Portfolio,General Merchandise /Services
FCC0077427,10236,Consulatant due Senegal end sierra leone,468,Consumer discretionary,Other
FCC0077427,10237,Alpha u bah,100,Consumer discretionary,Other
FCC0077427,10238,Mohammed bah,216,Consumer discretionary,Household durable products
FCC0077427,10239,A. Taledeh enterprise,200,Consumer discretionary,Other
FCC0077427,10240,Dantarie enterprise,240,Consumer discretionary,Household durable products
FCC0077427,10241,Obihno west investment,320,Consumer discretionary,Household durable products
FCC0077427,10242,Buchi enterprise,384,Consumer discretionary,Household durable products
FCC0077427,10243,Paradise group sl,384,Consumer discretionary,Household durable products
FCC0004587,10118,Golody Enterpise,133,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0045294,4296,Kayhira General Merchant (Shop 1),1343.505,Consumer discretionary,Other
FCC0089690,8541,C.macheri enterprise,590.6725,Portfolio,Suppliers
FCC0050124,10102,C.bendu empire,416,Consumer discretionary,Other
FCC0004587,10119,Awareness Times Limited,1050,Communication services,Media Company
FCC0004587,10120,Mohamed  B Jalloh,153,Portfolio,Suppliers
FCC0004587,10121,M B J Enterprise,75,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0077076,10699,Might enterprise,60,Consumer discretionary,Household durable products
FCC0077076,10700,Edriss Sam Enterprise,300,Portfolio,Consumer Discretionary (certificate)
FCC0077076,10701,Steven Johnson investment,875.8,Consumer discretionary,Household durable products
FCC0077076,13892,P.C Wilson Enterprise,68,Portfolio,Consumer Discretionary (certificate)
FCC0077076,10703,Dantarie enterprise,90,Consumer discretionary,Household durable products
FCC0077076,10704,Small scale,90,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0015200,10919,M H Barrie Enterprises,47.7,Portfolio,General Merchandise /Services
FCC0085090,8094,NA,427.24,Consumer discretionary,Other
FCC0015200,10920,Liverpool Investment Company Limited,57.5,Portfolio,Construction Ministry of Works - Premium
FCC0039259,13858,Pa Barrie & Aillah Provision Shop,262.98,Consumer staples,"Foods, Beverages and Staples"
FCC0029890,2833,ALJADIDA ENTERPRISE,592.985,Consumer discretionary,Other
FCC0029890,2834,Re_ Sall Enterprise,592.985,Consumer discretionary,Other
FCC0029890,2835,Futa Jalloh Enterprise,592.985,Consumer discretionary,Other
FCC0052355,4926,B. S. Enterprise,450.9,Consumer discretionary,Other
FCC0052355,4927,Smstar Enterprise,225.45,Consumer staples,Typical provision shop
FCC0052355,4928,Imao Enterprise,225.45,Consumer staples,Typical provision shop
FCC0036868,3504,Hagef enterprise,901.285,Consumer staples,"Foods, Beverages and Staples"
FCC0082982,14192,Dainkeh CashApp,1323.13,Financials,Currency exchange
FCC0015200,10921,Ndantary Enterprises,40,Consumer discretionary,Other
FCC0077427,10234,Astaley enterprise,364,Consumer discretionary,Household durable products
FCC0023245,2184,SLEISHI,11815.2295,Financials,Insurance company
FCC0090939,10611,Stay enterprise,448,Consumer discretionary,Other
FCC0090939,10612,Mudu enterprise,448,Portfolio,Suppliers
FCC0090939,10613,Uniss enterprise,384,Consumer discretionary,Other
FCC0090939,10614,OBS Enterprise,384,Consumer discretionary,Other
FCC0090939,10615,Abdul and Fulamatu Enterprise,504,Consumer discretionary,Other
FCC0090939,10616,Abu bakarr Mohammad,30,Consumer discretionary,Other
FCC0090939,10618,Saiku j enterprise,448,Consumer discretionary,Other
FCC0090939,10619,M.B.Jalloh enterprise,544,Consumer discretionary,Other
FCC0090939,10620,Ritimehak enterprise,912,Portfolio,Consumer Discretionary (certificate)
FCC0015200,10922,Eddie- K Enterprise,399.3,Portfolio,General Merchandise /Services
FCC0015200,10923,Al Mana Enterprises,90.75,Consumer discretionary,Other
FCC0015200,10924,Ikheoa International Agency,228.48,Portfolio,Consumer Discretionary (certificate)
FCC0015200,10925,All Handed Enterprises,104,Consumer discretionary,Other
FCC0082982,7929,Elim Ventures,1323.13,Consumer discretionary,Building materials retail
FCC0082982,14191,Umu Barrie Enterprise,200,Consumer staples,Typical provision shop
FCC0086628,8249,Aluminum Kassir,3345.53,Materials Manufacturing/Industrials/Services,Building Materials production
FCC0037840,3604,MAS company SL limited,2904,Portfolio,Construction Ministry of Works - Class I
FCC0037840,3605,Bilkisu investment,1452,Communication services,Hardware Equipment and Consumables
FCC0037840,3606,Intercontinental consultancy,2904,Consumer discretionary,Other
FCC0090939,10617,Duana Trading,448,Consumer staples,Other
FCC0079585,7620,K.H.watfa,868.865,Consumer staples,Wholesaler of consumer staples
FCC0095432,9132,The Nationalist News Paper,924,Materials Manufacturing/Industrials/Services,Media/TV/newspaper
FCC0095432,9133,FatBee Enterprise,924,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0095432,9131,Hermor Associates,924,Portfolio,General Merchandise /Services
FCC0023057,10356,Sall Tech Enterprise,96,Consumer discretionary,Other
FCC0023057,13232,Bella International Holdings,646.6275,Portfolio,Consumer Discretionary (certificate)
FCC0023057,10358,Hamdalaye Pharmacy,352,Portfolio,Pharmacy (certificate)
FCC0076153,7254,H. J. B. Store,647.665,Consumer staples,"Foods, Beverages and Staples"
FCC0022771,11570,NA,0,NA,NA
FCC0011169,10985,Muna Hedzazie,505.715,Portfolio,Suppliers
FCC0063015,5951,MAYBDEE POINT,1109.565,Consumer staples,"Foods, Beverages and Staples"
FCC0063015,5952,MALAIKA CHAMBERS,2219.13,Communication services,Other
FCC0063015,5953,Dash Boutique,1109.565,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0000478,40,Zainab Catalog,709.1575,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0102062,9759,NA,3337.25,Consumer staples,Wholesaler of consumer staples
FCC0102062,9760,MEDO AND ZAIN TRADING,1668.625,Consumer staples,Wholesaler of consumer staples
FCC0102062,9761,HASSAN HAMOUD ANN ENTERPRISE,834.3125,Consumer staples,Wholesaler of consumer staples
FCC0102062,9762,ALRODA Enterprise,834.3125,Consumer staples,Wholesaler of consumer staples
FCC0000478,41,I. B. And Yankaday Enterprise,709.1575,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0000478,42,U. S. B. Enterprise,709.1575,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0067421,6398,Ibrahim Lopez Family Tailoring Shop,292.545,Consumer discretionary,Tailor shop
FCC0067421,6399,Salman play station Centre,292.545,Consumer discretionary,Other
FCC0067421,6400,Sharku Enterprise,292.545,Consumer staples,Typical provision shop
FCC0022771,2140,Heritage Laundry Ltd,0.5,Portfolio,General Merchandise /Services
FCC0085453,8121,Dutrim Store,582.23,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0085453,8122,Dja's Enterprise,582.23,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0085453,8123,Alba Brothers,582.23,Portfolio,Consumer Discretionary (certificate)
FCC0040330,3833,Fatamata BK enterprise,157.7675,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0081029,7751,Precise Diamond Limited,3679.04,Portfolio,Construction Ministry of Works - Premium
FCC0081029,7752,Acacia Furniture and Furnishings,919.76,Consumer discretionary,Other
FCC0081029,7753,Aptech Africa Limited,1839.52,Energy,Solar Energy Provider
FCC0033962,3222,Solid Graphics,1921.86,Communication services,Other
FCC0054886,5165,J T Reffel memorial French friendship primary and secondary,15946.59,Consumer discretionary,Private Schools
FCC0059876,10693,Medsimmer enterprise,311.6,Consumer discretionary,Other
FCC0059876,10694,Prince and sons integrated,123,Consumer discretionary,Motor Cars and components
FCC0059876,10695,Medsimmer enterprise,549,Communication services,Information Technology
FCC0059876,10696,Good luck investment,108.12,Consumer discretionary,Motor Cars and components
FCC0059876,10697,Kenny blues,96,Portfolio,Consumer Discretionary (certificate)
FCC0059876,10698,Lampal enterprise,49.5,Consumer discretionary,Motor Cars and components
FCC0006482,10963,,0,NA,NA
FCC0031019,2934,Sierradiamons,2853.71,Consumer discretionary,"Diamond, Jewellery shop"
FCC0017517,1677,NA,243,Portfolio,General Merchandise /Services
FCC0007513,675,Hazimeh Automatic Bakery,2673.01,Portfolio,Suppliers
FCC0074059,7030,NA,919.01,Communication services,Information Technology
FCC0090626,11433,Dauda Enterprises,529.564,Portfolio,General Merchandise /Services
FCC0020812,1944,Wallace Johnson memorial primary school,1050.5,Consumer discretionary,Private Schools
FCC0037426,3555,U. S. Bah & Son,630.5,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0037426,3556,Haamkay Enterprise,630.5,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0069326,6580,Isiko Enterprises,1111.185,Portfolio,General Merchandise /Services
FCC0069326,6581,Designers Choice Boutique,555.5925,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0040330,11258,Hadilaj Enterprise,126.214005,Portfolio,Consumer Staples (certificate)
FCC0067421,6401,Clean Health Pure Water,585.09,Portfolio,General Merchandise /Services
FCC0157885,10964,Haja Fedimusu,663,Consumer staples,Typical provision shop
FCC0045593,4331,Mantrac Sierra Leone Limited,10867.3,Materials Manufacturing/Industrials/Services,Industrial plant or processor
FCC0060896,5772,Rumuz Commercial Enterprise,0.25,Consumer discretionary,Barbers/hair or nail saloon
FCC0060896,5773,NA,788.28,Portfolio,Suppliers
FCC0060896,5774,MEMSALL ENTERPRISE,394.14,Portfolio,Suppliers
FCC0035826,3393,Hifa enterprises,3190.83,Consumer discretionary,Motor Cars and components
FCC0068265,6484,Prozie Enterprise General Merchandise,683.23,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0007198,651,Oprah beauty saloon,565.48,Consumer discretionary,Other
FCC0007198,652,Cesswill enterprise,565.48,Consumer discretionary,Other
FCC0056138,5294,Kopul Building materials,2122.935,Portfolio,General Merchandise /Services
FCC0056138,5295,Pyramid Health center,14860.545,Portfolio,Construction Ministry of Works - Premium
FCC0048256,4573,M.Boye and Brothers,349.7725,Portfolio,General Merchandise /Services
FCC0048256,4574,IBJ Enterprise,349.7725,Consumer discretionary,Other
FCC0048256,4575,A.L.J Petty Enterprise,349.7725,Consumer staples,"Foods, Beverages and Staples"
FCC0048256,4576,Victory Healthcare Pharmacies,349.7725,Portfolio,General Merchandise /Services
FCC0047144,4464,Su Enterprise,206.3025,Portfolio,General Merchandise /Services
FCC0047144,4465,Irises designed,206.3025,Consumer discretionary,Other
FCC0047144,4466,Tankoro pharmacy,206.3025,Portfolio,Suppliers
FCC0017115,1636,M A K General Auto Spares,1090.7,Consumer discretionary,Motor Cars and components
FCC0019049,1806,NA,1955.21,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
